"@timestamp","netflow.exporter.ip","network.transport","source.ip","source.port","destination.ip","destination.port","network.bytes","network.packets"
"2022-04-13 09:17:31.241Z","192.168.186.128",tcp,"192.168.186.93",59629,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.240Z","192.168.186.128",tcp,"192.168.186.93",59627,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.238Z","192.168.186.128",tcp,"192.168.186.93",59626,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.237Z","192.168.186.128",tcp,"192.168.186.93",59624,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.237Z","192.168.186.128",tcp,"192.168.186.93",59625,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.237Z","192.168.186.128",tcp,"192.168.186.93",59623,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.235Z","192.168.186.128",tcp,"192.168.186.93",59622,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.234Z","192.168.186.128",tcp,"192.168.186.93",59621,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.234Z","192.168.186.128",tcp,"192.168.186.93",59620,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.233Z","192.168.186.128",tcp,"192.168.186.93",59619,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.231Z","192.168.186.128",tcp,"192.168.186.93",59618,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.228Z","192.168.186.128",tcp,"192.168.186.93",59617,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.227Z","192.168.186.128",tcp,"192.168.186.93",59615,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.227Z","192.168.186.128",tcp,"192.168.186.93",59616,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.227Z","192.168.186.128",tcp,"192.168.186.93",59614,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.226Z","192.168.186.128",tcp,"192.168.186.93",59613,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.225Z","192.168.186.128",tcp,"192.168.186.93",59612,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.223Z","192.168.186.128",tcp,"192.168.186.93",59610,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.223Z","192.168.186.128",tcp,"192.168.186.93",59611,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.221Z","192.168.186.128",tcp,"192.168.186.93",59609,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.221Z","192.168.186.128",tcp,"192.168.186.93",59608,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.219Z","192.168.186.128",tcp,"192.168.186.93",59607,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.218Z","192.168.186.128",tcp,"192.168.186.93",59605,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.218Z","192.168.186.128",tcp,"192.168.186.93",59606,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.217Z","192.168.186.128",tcp,"192.168.186.93",59604,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.216Z","192.168.186.128",tcp,"192.168.186.93",59603,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.215Z","192.168.186.128",tcp,"192.168.186.93",59602,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.213Z","192.168.186.128",tcp,"192.168.186.93",59601,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.213Z","192.168.186.128",tcp,"192.168.186.93",59600,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.204Z","192.168.186.128",tcp,"192.168.186.93",59599,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.175Z","192.168.186.128",tcp,"192.168.186.93",59598,"192.168.186.129",80,40,1
"2022-04-13 09:17:31.138Z","192.168.186.128",tcp,"192.168.186.93",59597,"192.168.186.129",80,40,1
"2022-04-13 09:17:30.971Z","192.168.186.128",tcp,"192.168.186.93",59596,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.947Z","192.168.186.128",tcp,"192.168.186.93",59475,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.942Z","192.168.186.128",tcp,"192.168.186.93",59474,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.941Z","192.168.186.128",tcp,"192.168.186.93",59473,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.940Z","192.168.186.128",tcp,"192.168.186.93",59470,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.940Z","192.168.186.128",tcp,"192.168.186.93",59472,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.940Z","192.168.186.128",tcp,"192.168.186.93",59471,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.939Z","192.168.186.128",tcp,"192.168.186.93",59469,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.938Z","192.168.186.128",tcp,"192.168.186.93",59468,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.937Z","192.168.186.128",tcp,"192.168.186.93",59467,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.936Z","192.168.186.128",tcp,"192.168.186.93",59466,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.936Z","192.168.186.128",tcp,"192.168.186.93",59465,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.935Z","192.168.186.128",tcp,"192.168.186.93",59464,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.933Z","192.168.186.128",tcp,"192.168.186.93",59462,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.933Z","192.168.186.128",tcp,"192.168.186.93",59463,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.932Z","192.168.186.128",tcp,"192.168.186.93",59460,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.932Z","192.168.186.128",tcp,"192.168.186.93",59461,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.932Z","192.168.186.128",tcp,"192.168.186.93",59459,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.931Z","192.168.186.128",tcp,"192.168.186.93",59458,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.930Z","192.168.186.128",tcp,"192.168.186.93",59457,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.930Z","192.168.186.128",tcp,"192.168.186.93",59456,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.928Z","192.168.186.128",tcp,"192.168.186.93",59454,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.928Z","192.168.186.128",tcp,"192.168.186.93",59455,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.927Z","192.168.186.128",tcp,"192.168.186.93",59453,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.926Z","192.168.186.128",tcp,"192.168.186.93",59450,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.926Z","192.168.186.128",tcp,"192.168.186.93",59451,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.926Z","192.168.186.128",tcp,"192.168.186.93",59452,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.925Z","192.168.186.128",tcp,"192.168.186.93",59449,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.924Z","192.168.186.128",tcp,"192.168.186.93",59448,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.923Z","192.168.186.128",tcp,"192.168.186.93",59446,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.923Z","192.168.186.128",tcp,"192.168.186.93",59447,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.922Z","192.168.186.128",tcp,"192.168.186.93",59445,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.922Z","192.168.186.128",tcp,"192.168.186.93",59444,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.921Z","192.168.186.128",tcp,"192.168.186.93",59443,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.920Z","192.168.186.128",tcp,"192.168.186.93",59442,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.919Z","192.168.186.128",tcp,"192.168.186.93",59441,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.919Z","192.168.186.128",tcp,"192.168.186.93",59440,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.918Z","192.168.186.128",tcp,"192.168.186.93",59438,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.918Z","192.168.186.128",tcp,"192.168.186.93",59439,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.917Z","192.168.186.128",tcp,"192.168.186.93",59437,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.916Z","192.168.186.128",tcp,"192.168.186.93",59436,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.915Z","192.168.186.128",tcp,"192.168.186.93",59434,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.915Z","192.168.186.128",tcp,"192.168.186.93",59433,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.915Z","192.168.186.128",tcp,"192.168.186.93",59435,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.914Z","192.168.186.128",tcp,"192.168.186.93",59432,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.913Z","192.168.186.128",tcp,"192.168.186.93",59429,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.913Z","192.168.186.128",tcp,"192.168.186.93",59431,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.912Z","192.168.186.128",tcp,"192.168.186.93",59430,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.911Z","192.168.186.128",tcp,"192.168.186.93",59428,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.910Z","192.168.186.128",tcp,"192.168.186.93",59427,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.909Z","192.168.186.128",tcp,"192.168.186.93",59424,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.909Z","192.168.186.128",tcp,"192.168.186.93",59426,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.908Z","192.168.186.128",tcp,"192.168.186.93",59425,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.907Z","192.168.186.128",tcp,"192.168.186.93",59423,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.906Z","192.168.186.128",tcp,"192.168.186.93",59421,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.906Z","192.168.186.128",tcp,"192.168.186.93",59422,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.905Z","192.168.186.128",tcp,"192.168.186.93",59419,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.905Z","192.168.186.128",tcp,"192.168.186.93",59420,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.904Z","192.168.186.128",tcp,"192.168.186.93",59417,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.904Z","192.168.186.128",tcp,"192.168.186.93",59418,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.903Z","192.168.186.128",tcp,"192.168.186.93",59416,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.902Z","192.168.186.128",tcp,"192.168.186.93",59414,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.902Z","192.168.186.128",tcp,"192.168.186.93",59415,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.901Z","192.168.186.128",tcp,"192.168.186.93",59413,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.900Z","192.168.186.128",tcp,"192.168.186.93",59412,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.900Z","192.168.186.128",tcp,"192.168.186.93",59411,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.899Z","192.168.186.128",tcp,"192.168.186.93",59409,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.899Z","192.168.186.128",tcp,"192.168.186.93",59410,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.898Z","192.168.186.128",tcp,"192.168.186.93",59408,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.897Z","192.168.186.128",tcp,"192.168.186.93",59406,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.897Z","192.168.186.128",tcp,"192.168.186.93",59407,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.896Z","192.168.186.128",tcp,"192.168.186.93",59405,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.895Z","192.168.186.128",tcp,"192.168.186.93",59403,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.895Z","192.168.186.128",tcp,"192.168.186.93",59404,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.894Z","192.168.186.128",tcp,"192.168.186.93",59402,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.894Z","192.168.186.128",tcp,"192.168.186.93",59401,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.893Z","192.168.186.128",tcp,"192.168.186.93",59400,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.892Z","192.168.186.128",tcp,"192.168.186.93",59398,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.892Z","192.168.186.128",tcp,"192.168.186.93",59397,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.892Z","192.168.186.128",tcp,"192.168.186.93",59399,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.891Z","192.168.186.128",tcp,"192.168.186.93",59396,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.890Z","192.168.186.128",tcp,"192.168.186.93",59395,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.889Z","192.168.186.128",tcp,"192.168.186.93",59394,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.889Z","192.168.186.128",tcp,"192.168.186.93",59393,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.885Z","192.168.186.128",tcp,"192.168.186.93",59392,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.884Z","192.168.186.128",tcp,"192.168.186.93",59391,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.884Z","192.168.186.128",tcp,"192.168.186.93",59390,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.883Z","192.168.186.128",tcp,"192.168.186.93",59388,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.883Z","192.168.186.128",tcp,"192.168.186.93",59389,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.882Z","192.168.186.128",tcp,"192.168.186.93",59387,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.881Z","192.168.186.128",tcp,"192.168.186.93",59386,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.881Z","192.168.186.128",tcp,"192.168.186.93",59385,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.880Z","192.168.186.128",tcp,"192.168.186.93",59383,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.880Z","192.168.186.128",tcp,"192.168.186.93",59384,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.879Z","192.168.186.128",tcp,"192.168.186.93",59382,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.878Z","192.168.186.128",tcp,"192.168.186.93",59379,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.878Z","192.168.186.128",tcp,"192.168.186.93",59380,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.878Z","192.168.186.128",tcp,"192.168.186.93",59381,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.877Z","192.168.186.128",tcp,"192.168.186.93",59378,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.876Z","192.168.186.128",tcp,"192.168.186.93",59377,"192.168.186.129",80,40,1
"2022-04-13 09:17:29.875Z","192.168.186.128",tcp,"192.168.186.93",59376,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.929Z","192.168.186.128",tcp,"192.168.186.93",59208,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.928Z","192.168.186.128",tcp,"192.168.186.93",59207,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.927Z","192.168.186.128",tcp,"192.168.186.93",59206,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.926Z","192.168.186.128",tcp,"192.168.186.93",59205,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.925Z","192.168.186.128",tcp,"192.168.186.93",59204,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.924Z","192.168.186.128",tcp,"192.168.186.93",59202,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.924Z","192.168.186.128",tcp,"192.168.186.93",59203,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.923Z","192.168.186.128",tcp,"192.168.186.93",59201,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.922Z","192.168.186.128",tcp,"192.168.186.93",59200,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.916Z","192.168.186.128",tcp,"192.168.186.93",59199,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.915Z","192.168.186.128",tcp,"192.168.186.93",59198,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.914Z","192.168.186.128",tcp,"192.168.186.93",59197,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.913Z","192.168.186.128",tcp,"192.168.186.93",59195,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.913Z","192.168.186.128",tcp,"192.168.186.93",59196,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.912Z","192.168.186.128",tcp,"192.168.186.93",59194,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.911Z","192.168.186.128",tcp,"192.168.186.93",59193,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.910Z","192.168.186.128",tcp,"192.168.186.93",59192,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.909Z","192.168.186.128",tcp,"192.168.186.93",59191,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.909Z","192.168.186.128",tcp,"192.168.186.93",59190,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.908Z","192.168.186.128",tcp,"192.168.186.93",59187,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.908Z","192.168.186.128",tcp,"192.168.186.93",59189,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.908Z","192.168.186.128",tcp,"192.168.186.93",59188,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.906Z","192.168.186.128",tcp,"192.168.186.93",59184,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.906Z","192.168.186.128",tcp,"192.168.186.93",59186,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.906Z","192.168.186.128",tcp,"192.168.186.93",59185,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.905Z","192.168.186.128",tcp,"192.168.186.93",59183,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.903Z","192.168.186.128",tcp,"192.168.186.93",59181,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.903Z","192.168.186.128",tcp,"192.168.186.93",59182,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.903Z","192.168.186.128",tcp,"192.168.186.93",59180,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.901Z","192.168.186.128",tcp,"192.168.186.93",59179,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.900Z","192.168.186.128",tcp,"192.168.186.93",59176,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.900Z","192.168.186.128",tcp,"192.168.186.93",59178,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.900Z","192.168.186.128",tcp,"192.168.186.93",59177,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.899Z","192.168.186.128",tcp,"192.168.186.93",59175,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.899Z","192.168.186.128",tcp,"192.168.186.93",59174,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.898Z","192.168.186.128",tcp,"192.168.186.93",59173,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.898Z","192.168.186.128",tcp,"192.168.186.93",59172,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.896Z","192.168.186.128",tcp,"192.168.186.93",59169,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.896Z","192.168.186.128",tcp,"192.168.186.93",59170,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.896Z","192.168.186.128",tcp,"192.168.186.93",59171,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.895Z","192.168.186.128",tcp,"192.168.186.93",59168,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.894Z","192.168.186.128",tcp,"192.168.186.93",59167,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.893Z","192.168.186.128",tcp,"192.168.186.93",59166,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.893Z","192.168.186.128",tcp,"192.168.186.93",59165,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.892Z","192.168.186.128",tcp,"192.168.186.93",59164,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.891Z","192.168.186.128",tcp,"192.168.186.93",59162,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.891Z","192.168.186.128",tcp,"192.168.186.93",59163,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.890Z","192.168.186.128",tcp,"192.168.186.93",59161,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.889Z","192.168.186.128",tcp,"192.168.186.93",59160,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.888Z","192.168.186.128",tcp,"192.168.186.93",59159,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.888Z","192.168.186.128",tcp,"192.168.186.93",59158,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.887Z","192.168.186.128",tcp,"192.168.186.93",59157,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.886Z","192.168.186.128",tcp,"192.168.186.93",59155,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.886Z","192.168.186.128",tcp,"192.168.186.93",59156,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.885Z","192.168.186.128",tcp,"192.168.186.93",59154,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.884Z","192.168.186.128",tcp,"192.168.186.93",59153,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.884Z","192.168.186.128",tcp,"192.168.186.93",59152,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.882Z","192.168.186.128",tcp,"192.168.186.93",59151,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.882Z","192.168.186.128",tcp,"192.168.186.93",59150,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.881Z","192.168.186.128",tcp,"192.168.186.93",59149,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.880Z","192.168.186.128",tcp,"192.168.186.93",59147,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.880Z","192.168.186.128",tcp,"192.168.186.93",59148,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.879Z","192.168.186.128",tcp,"192.168.186.93",59145,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.879Z","192.168.186.128",tcp,"192.168.186.93",59146,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.877Z","192.168.186.128",tcp,"192.168.186.93",59143,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.877Z","192.168.186.128",tcp,"192.168.186.93",59144,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.876Z","192.168.186.128",tcp,"192.168.186.93",59142,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.875Z","192.168.186.128",tcp,"192.168.186.93",59141,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.874Z","192.168.186.128",tcp,"192.168.186.93",59140,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.873Z","192.168.186.128",tcp,"192.168.186.93",59139,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.872Z","192.168.186.128",tcp,"192.168.186.93",59138,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.870Z","192.168.186.128",tcp,"192.168.186.93",59137,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.869Z","192.168.186.128",tcp,"192.168.186.93",59135,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.869Z","192.168.186.128",tcp,"192.168.186.93",59134,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.869Z","192.168.186.128",tcp,"192.168.186.93",59136,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.868Z","192.168.186.128",tcp,"192.168.186.93",59133,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.867Z","192.168.186.128",tcp,"192.168.186.93",59132,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.866Z","192.168.186.128",tcp,"192.168.186.93",59130,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.866Z","192.168.186.128",tcp,"192.168.186.93",59131,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.865Z","192.168.186.128",tcp,"192.168.186.93",59129,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.865Z","192.168.186.128",tcp,"192.168.186.93",59128,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.864Z","192.168.186.128",tcp,"192.168.186.93",59126,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.863Z","192.168.186.128",tcp,"192.168.186.93",59127,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.862Z","192.168.186.128",tcp,"192.168.186.93",59125,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.862Z","192.168.186.128",tcp,"192.168.186.93",59124,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.861Z","192.168.186.128",tcp,"192.168.186.93",59123,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.860Z","192.168.186.128",tcp,"192.168.186.93",59121,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.860Z","192.168.186.128",tcp,"192.168.186.93",59122,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.859Z","192.168.186.128",tcp,"192.168.186.93",59119,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.859Z","192.168.186.128",tcp,"192.168.186.93",59120,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.858Z","192.168.186.128",tcp,"192.168.186.93",59118,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.857Z","192.168.186.128",tcp,"192.168.186.93",59117,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.856Z","192.168.186.128",tcp,"192.168.186.93",59116,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.855Z","192.168.186.128",tcp,"192.168.186.93",59115,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.855Z","192.168.186.128",tcp,"192.168.186.93",59114,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.854Z","192.168.186.128",tcp,"192.168.186.93",59113,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.853Z","192.168.186.128",tcp,"192.168.186.93",59111,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.853Z","192.168.186.128",tcp,"192.168.186.93",59110,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.853Z","192.168.186.128",tcp,"192.168.186.93",59112,"192.168.186.129",80,40,1
"2022-04-13 09:17:28.852Z","192.168.186.128",tcp,"192.168.186.93",59109,"192.168.186.129",80,40,1
"2022-04-13 09:17:27.936Z","192.168.186.128",tcp,"192.168.186.93",58079,"192.168.186.129",80,40,1
"2022-04-13 09:17:27.934Z","192.168.186.128",tcp,"192.168.186.93",58078,"192.168.186.129",80,40,1
"2022-04-13 09:17:27.933Z","192.168.186.128",tcp,"192.168.186.93",58077,"192.168.186.129",80,40,1
"2022-04-13 09:17:27.932Z","192.168.186.128",tcp,"192.168.186.93",58076,"192.168.186.129",80,40,1
"2022-04-13 09:17:27.931Z","192.168.186.128",tcp,"192.168.186.93",58075,"192.168.186.129",80,40,1
"2022-04-13 09:17:27.930Z","192.168.186.128",tcp,"192.168.186.93",58073,"192.168.186.129",80,40,1
"2022-04-13 09:17:27.930Z","192.168.186.128",tcp,"192.168.186.93",58074,"192.168.186.129",80,40,1
"2022-04-13 09:17:27.924Z","192.168.186.128",tcp,"192.168.186.93",58072,"192.168.186.129",80,40,1
"2022-04-13 09:17:27.922Z","192.168.186.128",tcp,"192.168.186.93",58071,"192.168.186.129",80,40,1
"2022-04-13 09:17:27.921Z","192.168.186.128",tcp,"192.168.186.93",58070,"192.168.186.129",80,40,1
"2022-04-13 09:17:27.921Z","192.168.186.128",tcp,"192.168.186.93",58069,"192.168.186.129",80,40,1
