"@timestamp","netflow.exporter.ip","network.transport","source.ip","source.port","destination.ip","destination.port","network.bytes","network.packets"
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1082,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1038,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",2009,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",3493,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",12345,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1069,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",5431,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",8042,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",2557,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1433,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",9594,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",6689,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",9091,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1042,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",2179,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",5004,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",7921,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",5405,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1030,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",2608,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",7676,44,1
"2022-04-13 08:54:55.440Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",40193,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",9998,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",89,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",3372,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1121,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1839,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",32785,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",2998,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",16992,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1031,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",2007,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1100,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",5631,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",28201,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",24,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",50002,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",26214,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",5087,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",9968,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",50000,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",5987,44,1
"2022-04-13 08:54:55.439Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1900,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",50006,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",211,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1051,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1001,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",3827,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",32775,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",11111,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1501,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",8651,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",6567,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",8083,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",3370,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",6106,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",407,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",513,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",32774,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",27000,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",3986,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",49157,44,1
"2022-04-13 08:54:55.411Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",13,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",722,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",5214,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",53,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",6666,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",8888,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",3306,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",110,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",139,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",135,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",5900,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",143,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1720,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",3389,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",587,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",23,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",111,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",25,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",3945,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1723,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1077,44,1
"2022-04-13 08:54:55.410Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",445,44,1
"2022-04-13 08:54:55.409Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",21,44,1
"2022-04-13 08:54:55.409Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",995,44,1
"2022-04-13 08:54:55.409Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",554,44,1
"2022-04-13 08:54:55.409Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",113,44,1
"2022-04-13 08:54:55.409Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",22,44,1
"2022-04-13 08:54:55.409Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",199,44,1
"2022-04-13 08:54:55.409Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",993,44,1
"2022-04-13 08:54:55.409Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",256,44,1
"2022-04-13 08:54:55.409Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",443,44,1
"2022-04-13 08:54:55.409Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",8080,44,1
"2022-04-13 08:54:55.409Z","192.168.186.128",tcp,"192.168.186.131",53591,"192.168.186.129",1025,44,1
"2022-04-13 08:20:22.387Z","192.168.186.128",tcp,"192.168.186.131",51890,"192.168.186.129",53,44,1
"2022-04-13 08:20:21.086Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1434,44,1
"2022-04-13 08:20:21.078Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",2038,44,1
"2022-04-13 08:20:21.077Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",9593,44,1
"2022-04-13 08:20:21.070Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1110,44,1
"2022-04-13 08:20:21.069Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",7007,44,1
"2022-04-13 08:20:21.065Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",21571,44,1
"2022-04-13 08:20:21.024Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1216,44,1
"2022-04-13 08:20:21.024Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1192,44,1
"2022-04-13 08:20:21.024Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",5432,44,1
"2022-04-13 08:20:21.023Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",57797,44,1
"2022-04-13 08:20:21.023Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",2161,44,1
"2022-04-13 08:20:21.023Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",34572,44,1
"2022-04-13 08:20:21.023Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",3300,44,1
"2022-04-13 08:20:21.023Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",25734,44,1
"2022-04-13 08:20:21.022Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",9999,44,1
"2022-04-13 08:20:21.022Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",7106,44,1
"2022-04-13 08:20:21.022Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1148,44,1
"2022-04-13 08:20:21.021Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",79,44,1
"2022-04-13 08:20:21.020Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",50500,44,1
"2022-04-13 08:20:21.020Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",16993,44,1
"2022-04-13 08:20:21.020Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",4550,44,1
"2022-04-13 08:20:21.020Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",9102,44,1
"2022-04-13 08:20:21.020Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",389,44,1
"2022-04-13 08:20:20.936Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",543,44,1
"2022-04-13 08:20:20.936Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",3323,44,1
"2022-04-13 08:20:20.936Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1060,44,1
"2022-04-13 08:20:20.936Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",16001,44,1
"2022-04-13 08:20:20.936Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",17988,44,1
"2022-04-13 08:20:20.933Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",6779,44,1
"2022-04-13 08:20:20.933Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",2492,44,1
"2022-04-13 08:20:20.933Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",8100,44,1
"2022-04-13 08:20:20.933Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",10004,44,1
"2022-04-13 08:20:20.933Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",912,44,1
"2022-04-13 08:20:20.933Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1028,44,1
"2022-04-13 08:20:20.933Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",5405,44,1
"2022-04-13 08:20:20.933Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1099,44,1
"2022-04-13 08:20:20.933Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",5030,44,1
"2022-04-13 08:20:20.932Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1098,44,1
"2022-04-13 08:20:20.932Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",2049,44,1
"2022-04-13 08:20:20.929Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",9929,44,1
"2022-04-13 08:20:20.928Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",800,44,1
"2022-04-13 08:20:20.925Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",3889,44,1
"2022-04-13 08:20:20.877Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",6025,44,1
"2022-04-13 08:20:20.876Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1100,44,1
"2022-04-13 08:20:20.876Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1081,44,1
"2022-04-13 08:20:20.876Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",27715,44,1
"2022-04-13 08:20:20.876Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",3077,44,1
"2022-04-13 08:20:20.876Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",646,44,1
"2022-04-13 08:20:20.876Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",10621,44,1
"2022-04-13 08:20:20.876Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",22939,44,1
"2022-04-13 08:20:20.876Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1310,44,1
"2022-04-13 08:20:20.876Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",5280,44,1
"2022-04-13 08:20:20.875Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",5901,44,1
"2022-04-13 08:20:20.875Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",8600,44,1
"2022-04-13 08:20:20.875Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",425,44,1
"2022-04-13 08:20:20.875Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",3998,44,1
"2022-04-13 08:20:20.875Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",2301,44,1
"2022-04-13 08:20:20.873Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1244,44,1
"2022-04-13 08:20:20.872Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",17877,44,1
"2022-04-13 08:20:20.871Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",2100,44,1
"2022-04-13 08:20:20.866Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",7103,44,1
"2022-04-13 08:20:20.865Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",366,44,1
"2022-04-13 08:20:20.865Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1086,44,1
"2022-04-13 08:20:20.865Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1163,44,1
"2022-04-13 08:20:20.864Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",5033,44,1
"2022-04-13 08:20:20.861Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1121,44,1
"2022-04-13 08:20:20.861Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1501,44,1
"2022-04-13 08:20:20.861Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",30718,44,1
"2022-04-13 08:20:20.861Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",32776,44,1
"2022-04-13 08:20:20.861Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",2718,44,1
"2022-04-13 08:20:20.860Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",8089,44,1
"2022-04-13 08:20:20.856Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",3517,44,1
"2022-04-13 08:20:20.856Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",61532,44,1
"2022-04-13 08:20:20.856Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",8083,44,1
"2022-04-13 08:20:20.850Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1030,44,1
"2022-04-13 08:20:20.844Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",32,44,1
"2022-04-13 08:20:20.839Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1093,44,1
"2022-04-13 08:20:20.838Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",25735,44,1
"2022-04-13 08:20:20.791Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1723,44,1
"2022-04-13 08:20:20.790Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",995,44,1
"2022-04-13 08:20:20.790Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",8888,44,1
"2022-04-13 08:20:20.789Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",110,44,1
"2022-04-13 08:20:20.789Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",443,44,1
"2022-04-13 08:20:20.788Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",256,44,1
"2022-04-13 08:20:20.785Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",1720,44,1
"2022-04-13 08:20:20.784Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",139,44,1
"2022-04-13 08:20:20.784Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",135,44,1
"2022-04-13 08:20:20.784Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",143,44,1
"2022-04-13 08:20:20.780Z","192.168.186.128",tcp,"192.168.186.131",51879,"192.168.186.129",53,44,1
